rank	token	count	share	ours
1005	darkhwast	10649	0.000116
1006	khusoosi	10637	0.000116
1007	pr	10627	0.000116
1008	zulm	10606	0.000115
1009	mazay	10602	0.000115
1010	allama	10590	0.000115
1011	fahim	10590	0.000115
1012	laita	10580	0.000115
1013	dekhi	10573	0.000115
1014	haqooq	10570	0.000115
1015	zaat	10531	0.000115
1016	rakhen	10510	0.000114
1017	halaak	10490	0.000114
1018	daakhil	10474	0.000114
1019	munasib	10470	0.000114
1020	tabdeeli	10464	0.000114
1021	hazraat	10458	0.000114
1022	mandarja	10429	0.000113
1023	waqeat	10413	0.000113
1024	maienay	10385	0.000113
1025	dehshat	10369	0.000113
1026	tang	10368	0.000113
1027	arsay	10361	0.000113
1028	awwal	10353	0.000113
1029	larioon	10331	0.000112
1030	rupay	10324	0.000112
1031	sada	10290	0.000112
1032	tujhe	10290	0.000112
1033	mirza	10281	0.000112
1034	nabeel	10280	0.000112
1035	key	10255	0.000112
1036	likhna	10248	0.000111
1037	ap	10246	0.000111	aap
1038	pas	10227	0.000111
1039	herat	10204	0.000111
1040	banai	10200	0.000111
1041	university	10199	0.000111
1042	wujood	10181	0.000111
1043	noon	10175	0.000111
1044	rooh	10170	0.000111
1045	izzat	10161	0.000110
1046	ameer	10156	0.000110
1047	uncle	10114	0.000110
1048	bandi	10108	0.000110
1049	muqablay	10105	0.000110
1050	october	10097	0.000110
1051	dekhna	10080	0.000110
1052	mashriqi	10061	0.000109
1053	unhein	10053	0.000109
1054	april	10036	0.000109
1055	wazahat	10029	0.000109
1056	qabza	10019	0.000109
1057	dikhayi	9987	0.000109
1058	mazameen	9968	0.000108
1059	paye	9967	0.000108
1060	phail	9965	0.000108
1061	saeed	9944	0.000108
1062	sadi	9943	0.000108
1063	taiz	9941	0.000108
1064	faiz	9933	0.000108
1065	sooraj	9909	0.000108
1066	phool	9898	0.000108
1067	ship	9838	0.000107
1068	tasawwur	9829	0.000107
1069	raaz	9829	0.000107
1070	nihayat	9823	0.000107
1071	mahmood	9788	0.000106
1072	september	9773	0.000106
1073	lehaaz	9769	0.000106
1074	tareeqay	9761	0.000106
1075	alla	9758	0.000106
1076	november	9754	0.000106
1077	tri	9738	0.000106
1078	wiki	9732	0.000106
1079	mubarakbaad	9715	0.000106
1080	kahi	9711	0.000106
1081	aglay	9705	0.000106
1082	ehad	9674	0.000105
1083	baras	9669	0.000105
1084	paidaiesh	9667	0.000105
1085	mahswara	9662	0.000105
1086	buri	9659	0.000105
1087	marzi	9643	0.000105
1088	town	9640	0.000105
1089	talab	9639	0.000105
1090	kaisa	9620	0.000105
1091	rehaishi	9619	0.000105
1092	manzil	9618	0.000105
1093	maidan	9599	0.000104
1094	media	9597	0.000104
1095	safar	9584	0.000104
1096	minute	9579	0.000104
1097	intikhabaat	9558	0.000104
1098	aasani	9553	0.000104
1099	nayaab	9533	0.000104
1100	you	9506	0.000103
1101	daftar	9496	0.000103
1102	daad	9484	0.000103
1103	taweel	9467	0.000103
1104	faateh	9464	0.000103
1105	aamad	9436	0.000103
1106	roshan	9413	0.000102
1107	mazaq	9403	0.000102
1108	hey	9401	0.000102
1109	beta	9397	0.000102
1110	chhutti	9371	0.000102
1111	kee	9370	0.000102	ki
1112	abdul	9366	0.000102
1113	himmat	9363	0.000102
1114	payi	9360	0.000102
1115	aisha	9347	0.000102
1116	hissay	9345	0.000102
1117	qadeem	9326	0.000101
1118	tahaqeeq	9312	0.000101
1119	haae	9307	0.000101
1120	jinhon	9304	0.000101
1121	rehna	9287	0.000101
1122	baith	9257	0.000101
1123	aadat	9257	0.000101
1124	raja	9250	0.000101
1125	too	9231	0.000100
1126	solah	9228	0.000100
1127	unwan	9222	0.000100
1128	ghareeb	9221	0.000100
1129	nama	9221	0.000100
1130	maamla	9214	0.000100
1131	ahbaab	9208	0.000100
1132	unki	9204	0.000100
1133	bas	9198	0.000100
1134	gaari	9188	0.000100
1135	k	9182	0.000100	ke
1136	bator	9173	0.000100
1137	likhay	9169	0.000100
1138	dukh	9157	0.000100
1139	ny	9151	0.000100
1140	unhi	9142	0.000099
1141	misar	9136	0.000099
1142	khitaab	9126	0.000099
1143	punjabi	9123	0.000099
1144	shumali	9120	0.000099
1145	hamla	9113	0.000099
1146	pouncha	9110	0.000099
1147	khatir	9092	0.000099
1148	shikast	9086	0.000099
1149	naik	9077	0.000099
1150	baazi	9073	0.000099
1151	chodan	9071	0.000099
1152	shareek	9045	0.000098
1153	ammi	9041	0.000098
1154	tarz	9035	0.000098
1155	new	9026	0.000098
1156	israel	9023	0.000098
1157	internet	9020	0.000098
1158	qeemat	9017	0.000098
1159	ikhtilaaf	9016	0.000098
1160	tanqeed	9008	0.000098
1161	aata	9004	0.000098
1162	markazi	8999	0.000098
1163	rukh	8989	0.000098
1164	siwa	8972	0.000098
1165	insaaf	8967	0.000098
1166	awaami	8961	0.000097
1167	pichlle	8938	0.000097
1168	pathar	8928	0.000097
1169	mizaaj	8927	0.000097
1170	mohsin	8926	0.000097
1171	pairo	8900	0.000097
1172	facebook	8876	0.000097
1173	ail	8869	0.000096
1174	dekhe	8867	0.000096
1175	go	8865	0.000096
1176	sawalaat	8858	0.000096
1177	jhoot	8850	0.000096
1178	kharab	8829	0.000096
1179	ilaqon	8828	0.000096
1180	tabsaray	8827	0.000096
1181	mulki	8785	0.000096
1182	abdullah	8784	0.000096
1183	africa	8766	0.000095
1184	pachees	8756	0.000095
1185	amain	8752	0.000095
1186	wapsi	8748	0.000095
1187	hosla	8742	0.000095
1188	tees	8735	0.000095
1189	anho	8732	0.000095
1190	muashray	8723	0.000095
1191	muqaabla	8719	0.000095
1192	kahe	8719	0.000095
1193	tasleem	8717	0.000095
1194	andar	8716	0.000095
1195	overs	8710	0.000095
1196	maghrib	8707	0.000095
1197	kin	8706	0.000095
1198	wafaat	8701	0.000095
1199	jaisi	8692	0.000095
1200	mra	8668	0.000094
1201	foot	8666	0.000094
1202	kitabon	8663	0.000094
1203	mutfiq	8652	0.000094
1204	mumtaz	8651	0.000094
1205	balochistan	8646	0.000094
1206	idaray	8646	0.000094
1207	baz	8645	0.000094
1208	mukhtasir	8636	0.000094
1209	tey	8611	0.000094
1210	naseeb	8569	0.000093
1211	jannat	8563	0.000093
1212	faisal	8563	0.000093
1213	terah	8562	0.000093
1214	yai	8561	0.000093
1215	bank	8548	0.000093
1216	garam	8529	0.000093
1217	report	8525	0.000093
1218	tarteeb	8513	0.000093
1219	khidmaat	8504	0.000092
1220	aitbaar	8501	0.000092
1221	nuqta	8478	0.000092
1222	bande	8474	0.000092
1223	ghar	8462	0.000092
1224	farmaen	8456	0.000092
1225	gunah	8445	0.000092
1226	sher	8445	0.000092
1227	musalsal	8426	0.000092
1228	sabr	8420	0.000092
1229	sai	8412	0.000091
1230	zayed	8404	0.000091
1231	unkay	8402	0.000091
1232	bol	8399	0.000091
1233	qiyam	8393	0.000091
1234	qareeb	8389	0.000091
1235	dollar	8388	0.000091
1236	mustaqbil	8377	0.000091
1237	bujey	8375	0.000091
1238	ta	8375	0.000091
1239	gaon	8374	0.000091
1240	fazai	8374	0.000091
1241	nstaliq	8369	0.000091
1242	mobile	8368	0.000091
1243	file	8360	0.000091
1244	railway	8328	0.000091
1245	musallah	8300	0.000090
1246	reham	8294	0.000090
1247	ray	8291	0.000090
1248	taakay	8271	0.000090
1249	satrah	8269	0.000090
1250	baaes	8259	0.000090
1251	station	8256	0.000090
1252	maazi	8254	0.000090
1253	bah	8251	0.000090
1254	pesey	8222	0.000089
1255	bachpan	8222	0.000089
1256	wao	8222	0.000089
1257	ghantay	8213	0.000089
1258	raast	8213	0.000089
1259	kai	8205	0.000089
1260	layte	8200	0.000089
1261	dainee	8196	0.000089
1262	chobees	8195	0.000089
1263	rastay	8194	0.000089
1264	qalam	8184	0.000089
1265	barah	8183	0.000089
1266	dijiye	8182	0.000089
1267	baari	8178	0.000089
1268	tabeer	8178	0.000089
1269	shaheed	8176	0.000089
1270	amjad	8171	0.000089
1271	paiir	8169	0.000089
1272	over	8168	0.000089
1273	farz	8166	0.000089
1274	niklay	8152	0.000089
1275	rehmat	8140	0.000089
1276	hayaat	8140	0.000089
1277	paon	8140	0.000089
1278	akhbar	8139	0.000089
1279	ibtidayi	8128	0.000088
1280	naraaz	8125	0.000088
1281	nasal	8107	0.000088
1282	jumla	8105	0.000088
1283	aqwam	8083	0.000088
1284	muqarrar	8069	0.000088
1285	lout	8068	0.000088
1286	sabiq	8065	0.000088
1287	sarah	8065	0.000088
1288	khuwa	8055	0.000088
1289	pal	8053	0.000088
1290	ua	8050	0.000088
1291	manzoor	8048	0.000088
1292	league	8048	0.000088
1293	wazan	8041	0.000087
1294	shahid	8040	0.000087
1295	muhib	8035	0.000087
1296	group	8030	0.000087
1297	majaboor	8029	0.000087
1298	sakay	8017	0.000087
1299	code	7988	0.000087
1300	chhota	7985	0.000087
1301	qayamat	7963	0.000087
1302	nigaar	7956	0.000087
1303	darasal	7943	0.000086
1304	bilal	7936	0.000086
1305	parhi	7928	0.000086
1306	araha	7925	0.000086
1307	tajurbah	7922	0.000086
1308	daman	7912	0.000086
1309	iradah	7906	0.000086
1310	nazdeek	7893	0.000086
1311	channel	7892	0.000086
1312	sakun	7889	0.000086
1313	aakhir	7883	0.000086
1314	naqal	7878	0.000086
1315	aldeen	7847	0.000085
1316	plzzzz	7840	0.000085
1317	rishta	7837	0.000085
1318	markaz	7829	0.000085
1319	school	7829	0.000085
1320	bunyadi	7826	0.000085
1321	tarah	7804	0.000085
1322	mutalea	7800	0.000085
1323	arakeen	7794	0.000085
1324	ilmi	7789	0.000085
1325	satais	7779	0.000085
1326	parheen	7778	0.000085
1327	nigah	7757	0.000084
1328	bhaij	7750	0.000084
1329	jani	7724	0.000084
1330	per	7691	0.000084	par
1331	tumhara	7681	0.000084
1332	ittehaad	7673	0.000083
1333	mutasir	7670	0.000083
1334	hind	7668	0.000083
1335	chairman	7658	0.000083
1336	hawala	7656	0.000083
1337	kiijiye	7644	0.000083
1338	daikhta	7639	0.000083
1339	auqaat	7636	0.000083
1340	qowat	7634	0.000083
1341	ibadat	7634	0.000083
1342	farhat	7629	0.000083
1343	safhaat	7627	0.000083
1344	record	7626	0.000083
1345	mana	7620	0.000083
1346	suni	7616	0.000083
1347	maalik	7611	0.000083
1348	cheezon	7610	0.000083
1349	rakhti	7601	0.000083
1350	france	7600	0.000083
1351	madinah	7596	0.000083
1352	hii	7595	0.000083
1353	novel	7589	0.000083
1354	muntaqil	7572	0.000082
1355	goya	7562	0.000082
1356	jehaad	7562	0.000082
1357	garmi	7560	0.000082
1358	amli	7555	0.000082
1359	jitna	7552	0.000082
1360	intqaal	7546	0.000082
1361	poor	7537	0.000082
1362	deewar	7536	0.000082
1363	mood	7535	0.000082
1364	himayat	7532	0.000082
1365	chup	7529	0.000082
1366	giroh	7527	0.000082
1367	athaara	7520	0.000082
1368	banana	7520	0.000082
1369	khamosh	7510	0.000082
1370	cheezein	7500	0.000082
1371	muamlay	7492	0.000081
1372	maaf	7490	0.000081
1373	nikla	7487	0.000081
1374	kashmir	7486	0.000081
1375	aksariyat	7480	0.000081
1376	khol	7476	0.000081
1377	kaayenaat	7472	0.000081
1378	apnay	7471	0.000081
1379	turkey	7467	0.000081
1380	ikees	7460	0.000081
1381	sdraldin	7452	0.000081
1382	toar	7446	0.000081
1383	chacha	7441	0.000081
1384	down	7439	0.000081
1385	australia	7436	0.000081
1386	duayen	7432	0.000081
1387	our	7431	0.000081
1388	bahhar	7427	0.000081
1389	samjhta	7426	0.000081
1390	aindah	7424	0.000081
1391	aahista	7423	0.000081
1392	de	7422	0.000081
1393	aitraaz	7418	0.000081
1394	google	7405	0.000081
1395	raqam	7386	0.000080
1396	car	7376	0.000080
1397	khil	7373	0.000080
1398	sultan	7373	0.000080
1399	usool	7361	0.000080
1400	kilometer	7354	0.000080
1401	unatees	7348	0.000080
1402	halaank	7335	0.000080
1403	aakar	7330	0.000080
1404	colum	7330	0.000080
1405	pasandeeda	7325	0.000080
1406	kahoon	7325	0.000080
1407	tauba	7316	0.000080
1408	jawabaat	7294	0.000079
1409	guzray	7291	0.000079
1410	ejaaz	7290	0.000079
1411	baqaida	7280	0.000079
1412	series	7279	0.000079
1413	akhtar	7275	0.000079
1414	karwai	7274	0.000079
1415	aeen	7268	0.000079
1416	masoom	7268	0.000079
1417	jinhein	7266	0.000079
1418	jaat	7261	0.000079
1419	shaed	7253	0.000079
1420	police	7243	0.000079
1421	taluqaat	7243	0.000079
1422	bilhaaz	7216	0.000078
1423	beti	7211	0.000078
1424	shahzad	7204	0.000078
1425	qaid	7194	0.000078
1426	nateejay	7191	0.000078
1427	matti	7190	0.000078
1428	ilaaj	7190	0.000078
1429	dosti	7189	0.000078
1430	hadaayat	7185	0.000078
1431	haar	7183	0.000078
1432	puranay	7174	0.000078
1433	rgbi	7174	0.000078
1434	bomb	7171	0.000078
1435	jaiye	7155	0.000078
1436	aasman	7150	0.000078
1437	kaa	7135	0.000078
1438	rukan	7123	0.000077
1439	nato	7123	0.000077
1440	bat	7113	0.000077
1441	makhsoos	7097	0.000077
1442	raftaar	7087	0.000077
1443	rabita	7087	0.000077
1444	wow	7073	0.000077
1445	srilanka	7067	0.000077
1446	hafiz	7063	0.000077
1447	june	7061	0.000077
1448	kufar	7049	0.000077
1449	nakaam	7046	0.000077
1450	abbas	7041	0.000077
1451	pareshan	7038	0.000077
1452	azaab	7034	0.000076
1453	bhaag	7034	0.000076
1454	ishara	7028	0.000076
1455	zain	7024	0.000076
1456	chabis	7022	0.000076
1457	iraq	7015	0.000076
1458	baab	7014	0.000076
1459	baala	7011	0.000076
1460	haath	7008	0.000076
1461	kharray	7008	0.000076
1462	athais	6998	0.000076
1463	interview	6995	0.000076
1464	conference	6994	0.000076
1465	note	6990	0.000076
1466	aapas	6989	0.000076
1467	mlitay	6984	0.000076
1468	saada	6983	0.000076
1469	world	6980	0.000076
1470	bantaa	6962	0.000076
1471	zareya	6960	0.000076
1472	inaam	6952	0.000076
1473	meharbani	6950	0.000076
1474	pehchan	6943	0.000075
1475	mashriq	6934	0.000075
1476	alfaaz	6933	0.000075
1477	bolnay	6925	0.000075
1478	taalib	6923	0.000075
1479	zabanon	6908	0.000075
1480	tarbiyat	6903	0.000075
1481	chunancha	6878	0.000075
1482	lehaza	6876	0.000075
1483	parda	6869	0.000075
1484	kitaaben	6867	0.000075
1485	behna	6842	0.000074
1486	chehray	6839	0.000074
1487	khayalat	6829	0.000074
1488	harf	6818	0.000074
1489	ra	6817	0.000074
1490	class	6808	0.000074
1491	qismat	6797	0.000074
1492	irshad	6779	0.000074
1493	kutub	6769	0.000074
1494	election	6760	0.000074
1495	bharti	6742	0.000073
1496	frazz	6737	0.000073
1497	baagh	6708	0.000073
1498	cheeni	6706	0.000073
1499	parvez	6703	0.000073
1500	bakol	6702	0.000073
1501	beech	6694	0.000073
1502	takleef	6694	0.000073
1503	yousuf	6693	0.000073
1504	mansoobah	6692	0.000073
1505	wada	6690	0.000073
1506	tajweez	6684	0.000073
1507	mufti	6671	0.000073
1508	tromin	6670	0.000073
1509	roos	6664	0.000072
1510	shehri	6652	0.000072
1511	are	6649	0.000072
1512	raho	6644	0.000072
1513	panah	6642	0.000072
1514	mehdood	6625	0.000072
1515	ziada	6623	0.000072
1516	kiya	6621	0.000072
1517	tayari	6620	0.000072
1518	adbi	6613	0.000072
1519	ummat	6598	0.000072
1520	maqbool	6595	0.000072
1521	ji	6573	0.000071
1522	bus	6568	0.000071
1523	adad	6563	0.000071
1524	bardasht	6563	0.000071
1525	share	6549	0.000071
1526	kh	6548	0.000071
1527	guzra	6546	0.000071
1528	jitni	6545	0.000071
1529	puhanche	6544	0.000071
1530	waar	6529	0.000071
1531	zardari	6520	0.000071
1532	suneney	6517	0.000071
1533	maheman	6513	0.000071
1534	khara	6512	0.000071
1535	dili	6509	0.000071
1536	bach	6506	0.000071
1537	mazboot	6498	0.000071
1538	shehron	6497	0.000071
1539	ramadaan	6491	0.000071
1540	sameit	6484	0.000071
1541	kamzor	6480	0.000070
1542	maslan	6480	0.000070
1543	tea	6479	0.000070
1544	lagtay	6475	0.000070
1545	nazriya	6474	0.000070
1546	college	6464	0.000070
1547	copy	6458	0.000070
1548	betha	6451	0.000070
1549	mand	6449	0.000070
1550	majmoa	6449	0.000070
1551	hifazat	6441	0.000070
1552	aurton	6436	0.000070
1553	takhleeq	6433	0.000070
1554	p	6430	0.000070
1555	rahe	6430	0.000070
1556	imarat	6428	0.000070
1557	afwaj	6420	0.000070
1558	sabaq	6419	0.000070
1559	lateeni	6407	0.000070
1560	office	6392	0.000070
1561	zamee	6389	0.000069
1562	idaara	6383	0.000069
1563	nisbat	6380	0.000069
1564	tashreef	6374	0.000069
1565	insanon	6372	0.000069
1566	kaaf	6370	0.000069
1567	khatrah	6365	0.000069
1568	lutaf	6357	0.000069
1569	sardi	6330	0.000069
1570	mahol	6324	0.000069
1571	dala	6311	0.000069
1572	khula	6306	0.000069
1573	daant	6299	0.000068
1574	adam	6294	0.000068
1575	tail	6289	0.000068
1576	aagai	6287	0.000068
1577	sarbarah	6279	0.000068
1578	sorat	6278	0.000068
1579	farmatay	6277	0.000068
1580	gana	6277	0.000068
1581	shikayat	6271	0.000068
1582	rokkk	6265	0.000068
1583	moseeqi	6263	0.000068
1584	dahai	6261	0.000068
1585	inglistan	6253	0.000068
1586	achanak	6251	0.000068
1587	khanaay	6247	0.000068
1588	haqeeqi	6240	0.000068
1589	nasir	6223	0.000068
1590	dilchasp	6223	0.000068
1591	surah	6220	0.000068
1592	bazaar	6216	0.000068
1593	dlhara	6206	0.000067
1594	yahin	6203	0.000067
1595	muddat	6189	0.000067
1596	hazaron	6187	0.000067
1597	tahazeeb	6182	0.000067
1598	zakhmi	6181	0.000067
1599	nites	6180	0.000067
1600	haftay	6178	0.000067
1601	sarhad	6174	0.000067
1602	jurm	6173	0.000067
1603	sabhi	6172	0.000067
1604	sachhi	6167	0.000067
1605	nishaan	6165	0.000067
1606	tashkeel	6144	0.000067
1607	wahid	6141	0.000067
1608	mara	6138	0.000067
1609	court	6135	0.000067
1610	gaind	6135	0.000067
1611	crore	6134	0.000067
1612	hun	6134	0.000067
1613	mawaad	6131	0.000067
1614	nafrat	6125	0.000067
1615	gum	6114	0.000066
1616	maroof	6113	0.000066
1617	badshah	6108	0.000066
1618	mustaqil	6105	0.000066
1619	soft	6104	0.000066
1620	suroor	6103	0.000066
1621	shool	6099	0.000066
1622	samaan	6096	0.000066
1623	saabit	6090	0.000066
1624	likhain	6088	0.000066
1625	sukoon	6082	0.000066
1626	saaz	6072	0.000066
1627	peshawar	6070	0.000066	Peshawar
1628	muhim	6069	0.000066
1629	pehlu	6061	0.000066
1630	aulaad	6051	0.000066
1631	aed	6051	0.000066
1632	seekhnay	6051	0.000066
1633	beeet	6039	0.000066
1634	ghazi	6039	0.000066
1635	darkaar	6035	0.000066
1636	karwa	6021	0.000065
1637	saamna	6015	0.000065
1638	hajj	6010	0.000065
1639	keliye	6009	0.000065
1640	musannif	6003	0.000065
1641	farooq	6002	0.000065
1642	girftar	5995	0.000065
1643	aizaz	5977	0.000065
1644	hojata	5975	0.000065
1645	chehra	5969	0.000065
1646	zalim	5968	0.000065
1647	aapka	5966	0.000065
1648	azan	5953	0.000065
1649	tayyar	5951	0.000065
1650	pyare	5951	0.000065
1651	padtee	5949	0.000065
1652	batana	5938	0.000065
1653	khuda	5933	0.000065
1654	tafseer	5932	0.000065
1655	tark	5930	0.000064
1656	mecca	5929	0.000064
1657	tanzeem	5925	0.000064
1658	ballay	5925	0.000064
1659	jany	5922	0.000064
1660	team	5913	0.000064
1661	arif	5907	0.000064
1662	shirkat	5904	0.000064
1663	paar	5903	0.000064
1664	larai	5901	0.000064
1665	faqat	5898	0.000064
1666	marnay	5897	0.000064
1667	hawa	5880	0.000064
1668	mukhalfat	5873	0.000064
1669	misraa	5869	0.000064
1670	shagufata	5866	0.000064
1671	chalne	5865	0.000064
1672	muqami	5864	0.000064
1673	kharch	5864	0.000064
1674	pakar	5856	0.000064
1675	mann	5855	0.000064
1676	qayadat	5854	0.000064
1677	tasdeeq	5853	0.000064
1678	mamlaat	5852	0.000064
1679	type	5852	0.000064
1680	toot	5849	0.000064
1681	ittila	5847	0.000064
1682	hadd	5839	0.000063
1683	nae	5833	0.000063
1684	fatima	5821	0.000063
1685	ibtida	5820	0.000063
1686	tra	5819	0.000063
1687	te	5818	0.000063
1688	jamhoriat	5800	0.000063
1689	g	5796	0.000063
1690	safaid	5794	0.000063
1691	heen	5793	0.000063
1692	council	5792	0.000063
1693	maahir	5789	0.000063
1694	ekhtataam	5787	0.000063
1695	honi	5774	0.000063
1696	fazl	5770	0.000063
1697	sdfsd	5768	0.000063
1698	boojh	5761	0.000063
1699	mahinay	5759	0.000063
1700	pyari	5753	0.000063
1701	ham	5753	0.000063
1702	hans	5752	0.000063
1703	adalat	5746	0.000062
1704	iqtidaar	5746	0.000062
1705	jala	5744	0.000062
1706	chaltay	5734	0.000062
1707	saans	5731	0.000062
1708	heran	5731	0.000062
1709	germany	5723	0.000062
1710	soobay	5721	0.000062
1711	parhay	5717	0.000062
1712	aao	5709	0.000062
1713	poooray	5707	0.000062
1714	daleel	5704	0.000062
1715	sar	5702	0.000062
1716	fiza	5702	0.000062
1717	naak	5699	0.000062
1718	daryaft	5699	0.000062
1719	lambi	5698	0.000062
1720	aajay	5694	0.000062
1721	pagal	5693	0.000062
1722	walidain	5687	0.000062
1723	shaan	5686	0.000062
1724	wahi	5684	0.000062
1725	judda	5681	0.000062
1726	daagh	5675	0.000062
1727	peenay	5670	0.000062
1728	horahee	5661	0.000062
1729	khatoon	5657	0.000062
1730	sobai	5657	0.000062
1731	governor	5651	0.000061
1732	mufeed	5641	0.000061
1733	hindu	5637	0.000061
1734	jeh	5633	0.000061
1735	doulat	5605	0.000061
1736	one	5603	0.000061
1737	wasee	5601	0.000061
1738	london	5595	0.000061
1739	ayaat	5590	0.000061
1740	aala	5588	0.000061
1741	daan	5588	0.000061
1742	mafhuum	5584	0.000061
1743	kara	5582	0.000061
1744	and	5564	0.000061
1745	sona	5564	0.000061
1746	bukhari	5560	0.000060
1747	butt	5557	0.000060
1748	riwayaat	5555	0.000060
1749	win	5551	0.000060
1750	bin	5551	0.000060
1751	idaron	5549	0.000060
1752	apke	5547	0.000060
1753	muft	5542	0.000060
1754	jazbaat	5542	0.000060
1755	nazil	5529	0.000060
1756	free	5527	0.000060
1757	numaya	5526	0.000060
1758	harkat	5515	0.000060
1759	imthehaan	5514	0.000060
1760	taswerain	5512	0.000060
1761	arkaan	5510	0.000060
1762	tabiyat	5509	0.000060
1763	saloon	5509	0.000060
1764	qawaneen	5505	0.000060
1765	chairag	5503	0.000060
1766	sh	5500	0.000060
1767	hosh	5498	0.000060
1768	doodh	5495	0.000060
1769	qanooni	5490	0.000060
1770	maqamat	5489	0.000060
1771	hua	5484	0.000060
1772	muashi	5474	0.000060
1773	shore	5465	0.000059
1774	udaas	5460	0.000059
1775	peoples	5459	0.000059
1776	iqtabas	5458	0.000059
1777	wifaqi	5455	0.000059
1778	hafta	5452	0.000059
1779	laya	5452	0.000059
1780	ahadees	5451	0.000059
1781	parhte	5449	0.000059
1782	mehboob	5438	0.000059
1783	bheja	5432	0.000059
1784	usmaan	5432	0.000059
1785	kaatnay	5424	0.000059
1786	yaqeenan	5422	0.000059
1787	tanha	5420	0.000059
1788	page	5419	0.000059
1789	dhoop	5419	0.000059
1790	parhna	5418	0.000059
1791	maffi	5417	0.000059
1792	nojawan	5413	0.000059
1793	europe	5410	0.000059
1794	kaho	5404	0.000059
1795	kafir	5403	0.000059
1796	ay	5402	0.000059
1797	je	5402	0.000059
1798	ginti	5399	0.000059
1799	zar	5398	0.000059
1800	ganay	5396	0.000059
1801	mehal	5396	0.000059
1802	shakir	5386	0.000059
1803	naahi	5384	0.000059
1804	zainab	5381	0.000059
1805	hakeem	5379	0.000058
1806	aloy	5375	0.000058
1807	sarkar	5374	0.000058
1808	chala	5374	0.000058
1809	maaray	5374	0.000058
1810	majeed	5370	0.000058
1811	dikha	5365	0.000058
1812	mukhalif	5362	0.000058
1813	hatt	5357	0.000058
1814	bangladesh	5340	0.000058
1815	barf	5339	0.000058
1816	paighamaat	5338	0.000058
1817	wicket	5336	0.000058
1818	aabb	5329	0.000058
1819	kefiyat	5327	0.000058
1820	news	5324	0.000058
1821	match	5324	0.000058
1822	amar	5323	0.000058
1823	bhuto	5323	0.000058
1824	mutadid	5322	0.000058
1825	jaiza	5314	0.000058
1826	tahir	5313	0.000058
1827	shohar	5310	0.000058
1828	inka	5307	0.000058
1829	ohday	5304	0.000058
1830	maraslay	5303	0.000058
1831	agli	5296	0.000058
1832	gole	5282	0.000057
1833	hokar	5280	0.000057
1834	install	5277	0.000057
1835	bhaieyon	5274	0.000057
1836	gali	5272	0.000057
1837	hijrat	5268	0.000057
1838	sajid	5265	0.000057
1839	uth	5264	0.000057
1840	naveed	5260	0.000057
1841	teesri	5259	0.000057
1842	all	5257	0.000057
1843	iftikhar	5255	0.000057
1844	banti	5248	0.000057
1845	zakham	5242	0.000057
1846	air	5242	0.000057
1847	afzai	5236	0.000057
1848	miyaar	5235	0.000057
1849	aya	5234	0.000057
1850	ayy	5234	0.000057
1851	betaye	5232	0.000057
1852	momin	5232	0.000057
1853	zubair	5230	0.000057
1854	duaon	5229	0.000057
1855	sang	5228	0.000057
1856	mere	5226	0.000057
1857	lab	5213	0.000057
1858	shandaar	5211	0.000057
1859	dora	5209	0.000057
1860	zabt	5208	0.000057
1861	huroof	5202	0.000057
1862	tabah	5200	0.000057
1863	canada	5196	0.000056
1864	farmai	5194	0.000056
1865	rasam	5194	0.000056
1866	pedawar	5193	0.000056
1867	begum	5192	0.000056
1868	degree	5190	0.000056
1869	karlen	5190	0.000056
1870	sala	5185	0.000056
1871	safhay	5181	0.000056
1872	rehnuma	5178	0.000056
1873	chori	5177	0.000056
1874	sair	5177	0.000056
1875	operation	5174	0.000056
1876	karain	5171	0.000056
1877	seekh	5168	0.000056
1878	huien	5167	0.000056
1879	ilzaam	5163	0.000056
1880	imdaad	5163	0.000056
1881	da	5161	0.000056
1882	control	5155	0.000056
1883	majlis	5151	0.000056
1884	khusbhoo	5150	0.000056
1885	app	5150	0.000056
1886	cheif	5149	0.000056
1887	kho	5148	0.000056
1888	sitam	5147	0.000056
1889	guzaar	5145	0.000056
1890	sharaab	5145	0.000056
1891	mehakma	5143	0.000056
1892	haider	5140	0.000056
1893	ree	5137	0.000056
1894	asif	5136	0.000056
1895	sehar	5134	0.000056
1896	hh	5134	0.000056
1897	committee	5133	0.000056
1898	molvi	5130	0.000056
1899	kamray	5130	0.000056
1900	chalees	5128	0.000056
1901	n	5126	0.000056
1902	aagaye	5117	0.000056
1903	milein	5117	0.000056
1904	sharah	5107	0.000056
1905	lamha	5105	0.000056
1906	sahafi	5103	0.000055
1907	saathi	5102	0.000055
1908	surkh	5093	0.000055
1909	khamoshi	5091	0.000055
1910	taleemi	5090	0.000055
1911	samjhain	5076	0.000055
1912	mumbar	5072	0.000055
1913	sochta	5072	0.000055
1914	hojati	5071	0.000055
1915	khususiyaat	5070	0.000055
1916	hawai	5061	0.000055
1917	khareed	5059	0.000055
1918	dia	5059	0.000055
1919	moahida	5058	0.000055
1920	tofeq	5053	0.000055
1921	asd	5049	0.000055
1922	yafta	5042	0.000055
1923	mehdi	5039	0.000055
1924	kamon	5037	0.000055
1925	ansoo	5027	0.000055
1926	asar	5014	0.000055
1927	ulma	5011	0.000054
1928	nataij	5010	0.000054
1929	bemari	5009	0.000054
1930	uf	5007	0.000054
